TDP,V_air,k_tim,Re,Nu,h_conv,R_cond,R_conv,R_tim,R_hs,R_total,T_j
99.47368421052632,0.5,1.0,36.70517111087122,1.6255098564016421,18.475831882541605,0.006336533282641068,0.1998523617313089,0.04232804232804233,0.20618889501394996,0.4485169373419923,69.61563218822977
99.47368421052632,1.263157894736842,1.0,92.72885333272727,2.2138701910439624,25.163239274380565,0.006336533282641068,0.14673940013899303,0.04232804232804233,0.15307593342163409,0.39540397574967645,64.33229021930993
99.47368421052632,2.026315789473684,1.0,148.75253555458335,2.591604042012122,29.456628883399542,0.006336533282641068,0.12535170440896753,0.04232804232804233,0.1316882376916086,0.3740162800196509,62.20477732827054
99.47368421052632,2.7894736842105265,1.0,204.77621777643944,2.88297158533409,32.76836379859879,0.006336533282641068,0.1126830335310928,0.04232804232804233,0.11901956681373387,0.3613476091417762,60.94457796199774
99.47368421052632,3.5526315789473686,1.0,260.79989999829553,3.1249974195571415,35.51927214081933,0.006336533282641068,0.10395592066294466,0.04232804232804233,0.11029245394558573,0.35262049627362807,60.07645989248195
99.47368421052632,4.315789473684211,1.0,316.8235822201516,3.3344152963884954,37.89955268498041,0.006336533282641068,0.0974269714307174,0.04232804232804233,0.10376350471335846,0.34609154704140077,59.427001258328815
99.47368421052632,5.078947368421053,1.0,372.84726444200766,3.5203905233926363,40.01337993426718,0.006336533282641068,0.092280098375653,0.04232804232804233,0.09861663165829407,0.34094467398633643,58.91502283337768
99.47368421052632,5.842105263157895,1.0,428.8709466638637,3.6885533136521462,41.92474788414329,0.006336533282641068,0.08807300754390711,0.04232804232804233,0.09440954082654818,0.3367375831545905,58.496528008535584
99.47368421052632,6.605263157894737,1.0,484.8946288857198,3.8426395413078906,43.67611913936571,0.006336533282641068,0.08454136286455277,0.04232804232804233,0.09087789614719384,0.33320593847523616,58.145222300957705
99.47368421052632,7.36842105263158,1.0,540.9183111075758,3.9852700066360702,45.297282178367915,0.006336533282641068,0.08151567730127325,0.04232804232804233,0.08785221058391432,0.33018025291195663,57.84424621071569
99.47368421052632,8.131578947368421,1.0,596.9419933294319,4.118362461695335,46.81003450947535,0.006336533282641068,0.07888134831280944,0.04232804232804233,0.0852178815954505,0.32754592392349285,57.582199800810606
99.47368421052632,8.894736842105264,1.0,652.965675551288,4.243367446588803,48.23086322747773,0.006336533282641068,0.07655758967575199,0.04232804232804233,0.08289412295839306,0.3252221652864354,57.35104696796647
99.47368421052632,9.657894736842106,1.0,708.9893577731441,4.361411807409656,49.572576263925335,0.006336533282641068,0.0744855102348916,0.04232804232804233,0.08082204351753267,0.32315008584557503,57.1449295920072
99.47368421052632,10.421052631578949,1.0,765.0130399950001,4.473390408254677,50.84534480205941,0.006336533282641068,0.07262097741791691,0.04232804232804233,0.07895751070055798,0.3212855530286003,56.959457643371294
99.47368421052632,11.18421052631579,1.0,821.0367222168561,4.580027126575526,52.05739656073859,0.006336533282641068,0.0709301440453012,0.04232804232804233,0.07726667732794226,0.3195947196559846,56.7912642184111
99.47368421052632,11.947368421052632,1.0,877.0604044387122,4.681916793383531,53.2154924942078,0.006336533282641068,0.06938653507864191,0.04232804232804233,0.07572306836128298,0.31805111068932534,56.6377157475171
99.47368421052632,12.710526315789474,1.0,933.0840866605682,4.779554856210397,54.32526394654434,0.006336533282641068,0.0679690878319503,0.04232804232804233,0.07430562111459137,0.3166336634426337,56.49671704771462
99.47368421052632,13.473684210526317,1.0,989.1077688824244,4.873358872882408,55.39145695368842,0.006336533282641068,0.06666079644309991,0.04232804232804233,0.07299732972574098,0.3153253720537833,56.366576483244756
99.47368421052632,14.23684210526316,1.0,1045.1314511042806,4.9636844166497935,56.41811302395037,0.006336533282641068,0.06544775141822019,0.04232804232804233,0.07178428470086126,0.31411232702890357,56.24591042550672
99.47368421052632,15.0,1.0,1101.1551333261364,5.0508370645595715,57.40870539997194,0.006336533282641068,0.06431844457998107,0.04232804232804233,0.07065497786262213,0.3129830201906645,56.13357411370294
111.05263157894737,0.5,1.0,36.70517111087122,1.6255098564016421,18.475831882541605,0.006336533282641068,0.1998523617313089,0.04232804232804233,0.20618889501394996,0.4485169373419923,74.80898619955809
111.05263157894737,1.263157894736842,1.0,92.72885333272727,2.2138701910439624,25.163239274380565,0.006336533282641068,0.14673940013899303,0.04232804232804233,0.15307593342163409,0.39540397574967645,68.91065204377986
111.05263157894737,2.026315789473684,1.0,148.75253555458335,2.591604042012122,29.456628883399542,0.006336533282641068,0.12535170440896753,0.04232804232804233,0.1316882376916086,0.3740162800196509,66.5354921495507
